ID,Y,公告发布时间_x,2018年_上市公司供应商信息_项目名称,2018年_上市公司供应商信息_供应商中标价格,2019年_上市公司供应商信息_项目名称,2019年_上市公司供应商信息_供应商中标价格,2020年_上市公司供应商信息_项目名称,2020年_上市公司供应商信息_供应商中标价格,2021年_上市公司供应商信息_项目名称,2021年_上市公司供应商信息_供应商中标价格,2022年_上市公司供应商信息_项目名称,2022年_上市公司供应商信息_供应商中标价格,2023年_上市公司供应商信息_项目名称,2023年_上市公司供应商信息_供应商中标价格,公告发布时间_y,2018年_央企供应商信息_项目名称,2018年_央企供应商信息_中标价格,2019年_央企供应商信息_项目名称,2019年_央企供应商信息_中标价格,2020年_央企供应商信息_项目名称,2020年_央企供应商信息_中标价格,2021年_央企供应商信息_项目名称,2021年_央企供应商信息_中标价格,2022年_央企供应商信息_项目名称,2022年_央企供应商信息_中标价格,2023年_央企供应商信息_项目名称,2023年_央企供应商信息_中标价格,公告发布时间,2018年_政府供应商信息_项目名称,2018年_政府供应商信息_中标价格,2019年_政府供应商信息_项目名称,2019年_政府供应商信息_中标价格,2020年_政府供应商信息_项目名称,2020年_政府供应商信息_中标价格,2021年_政府供应商信息_项目名称,2021年_政府供应商信息_中标价格,2022年_政府供应商信息_项目名称,2022年_政府供应商信息_中标价格,2023年_政府供应商信息_项目名称,2023年_政府供应商信息_中标价格
corp_1001084,0.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,3.0,,,1.0,400000.0,,,,,2.0,0.0,1.0,0.0
corp_1000948,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003614,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,4840.0,,,,,,
corp_1004441,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,6.0,1.0,281000.0,2.0,511800.0,20.0,23507773.6,7.0,2972908.0,2.0,4116604.0,1.0,0.0
corp_1001659,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001896,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001378,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004941,0.0,2.0,,,,,,,,,,,,,5.0,3.0,3807000.0,3.0,28778180.84,1.0,38100000.0,3.0,5919652.640000001,7.0,109630584.80000001,,,1.0,,,,,2.0,4960000.0,,,,,,
corp_1001944,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,1.0,0.0,4.0,9600000.0,,,1.0,1.0,185000.0,,,,,,,,,,
corp_1004593,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004262,1.0,3.0,,,,,,,,,,,,,3.0,,,,,2.0,5484000.0,,,2.0,0.0,2.0,5960000.0,,,,,,,,,,,,,
corp_1004627,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003128,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,4407000.0,,,,,,,,,,,,,,,
corp_1000658,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,0.0,29.0,0.0,16.0,0.0,,,,
corp_1001653,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004487,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003093,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,3.0,4179600.0,4.0,8764475.0,1.0,2460000.0,1.0,1195500.0,,
corp_1004855,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003227,1.0,8.0,,,,,,,,,,,,,8.0,2.0,0.0,12.0,584699.96,16.0,1051300.0,6.0,89400.0,1.0,17000.0,1.0,0.0,,,,,,,,,,,,,
corp_1001613,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002013,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001098,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003863,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003260,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002352,1.0,6.0,,,,,,,,,,,,,7.0,10.0,0.0,17.0,20372575.44,19.0,655000.0,17.0,2105500.0,15.0,11652076.0,2.0,0.0,5.0,,,,,2.0,830000.0,2.0,694000.0,1.0,598000.0,2.0,0.0
corp_1001134,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,0.0,,,,,,,4.0,1.0,6981700.0,1.0,1488980.0,2.0,9030108.0,1.0,2962950.0,,,,
corp_1003149,1.0,7.0,,,,,,,,,,,,,7.0,2.0,4489760.0,4.0,12000.0,8.0,2728210.0,17.0,6264220.0,36.0,8272539.0,7.0,0.0,,,,,,,,,,,,,
corp_1003503,0.0,,,,,,,,,,,,,,4.0,2.0,0.0,7.0,234423.0,3.0,4825740.0,2.0,1460000.0,,,,,,,,,,,,,,,,,
corp_1004069,0.0,5.0,,,,,,,,,,,,,6.0,1.0,0.0,1.0,0.0,4.0,26120.0,2.0,58500.0,11.0,672021.6799999999,,,3.0,,,,,1.0,177500.0,5.0,4235552.0,7.0,1593859.0,,
corp_1001985,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000320,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002332,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000637,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002102,1.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,2.0,,,,,,,5.0,1152060.0,3.0,218261.0,,
corp_1002290,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003005,0.0,5.0,,,,,,,,,,,,,8.0,4.0,116.7424,7.0,45787980.0,5.0,918242.0,10.0,8392776.0,12.0,29676067.196,,,3.0,,,,,,,5.0,636764.5306,,,1.0,0.0
corp_1002954,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000394,1.0,2.0,,,,,,,,,,,,,3.0,,,,,1.0,0.0,1.0,9751000.0,1.0,0.0,,,,,,,,,,,,,,,
corp_1003446,0.0,4.0,,,,,,,,,,,,,4.0,,,2.0,0.0,3.0,1027610.0,5.0,3388192.0,3.0,524659.0,,,1.0,,,,,,,,,1.0,2480261.0,,
corp_1001468,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,370000.0,,,,
corp_1000300,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
corp_1003038,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002721,0.0,6.0,,,,,,,,,,,,,7.0,,,2.0,280000.0,2.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,
corp_1003105,0.0,1.0,,,,,,,,,,,,,2.0,,,,,,,1.0,0.0,4.0,0.0,,,3.0,,,,,3.0,2807500.0,10.0,27450200.0,3.0,1050917.95,,
corp_1002722,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001961,1.0,3.0,,,,,,,,,,,,,5.0,1.0,0.0,2.0,39080000.0,1.0,0.0,1.0,1098000.0,,,,,,,,,,,,,,,,,
corp_1001806,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000295,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004909,0.0,1.0,,,,,,,,,,,,,2.0,,,,,,,4.0,2814317.83,3.0,245364.85,,,3.0,,,2.0,1136000.0,1.0,80000.0,13.0,27918800.0,,,,
corp_1004956,1.0,8.0,,,,,,,,,,,,,8.0,2.0,0.0,3.0,4640000.0,4.0,4501000.0,7.0,2714000.0,11.0,25423118.0,1.0,0.0,,,,,,,,,,,,,
corp_1001964,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002665,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004639,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,2.0,23678000.0,,,,,4.0,,,1.0,471000.0,,,1.0,2980000.0,1.0,0.0,,
corp_1002901,1.0,6.0,,,,,,,,,,,,,6.0,1.0,6522640.0,15.0,871000.0,21.0,5124100.0,21.0,2857000.0,29.0,7583045.0,,,,,,,,,,,,,,,
corp_1001086,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.0,,,,,,,,
corp_1003107,1.0,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,4.0,7536500.0,,
corp_1003099,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004661,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002447,0.0,,,,,,,,,,,,,,1.0,,,1.0,0.0,,,,,,,,,1.0,,,1.0,67040.0,,,,,,,,
corp_1003037,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000953,0.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,28900000.0,,,,,,,,,,,,,,,,,
corp_1001988,1.0,3.0,,,,,,,,,,,,,3.0,,,,,,,4.0,21580000.0,3.0,3380000.0,1.0,3400000.0,1.0,,,,,,,,,,,,
corp_1004986,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004721,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003281,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002575,0.0,,,,,,,,,,,,,,1.0,,,,,,,4.0,1253506277.96,,,,,,,,,,,,,,,,,
corp_1003136,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2980.0,,,,,,,,,,
corp_1004892,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,2190000.0,,,,,,,,,,,,,,,,,
corp_1004280,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,502438.34,,,,,,,,,,,,,,,
corp_1004643,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,750000.0,2.0,4400000.0,1.0,666000.0,3.0,9000000.0,5.0,14620710.0,,
corp_1002469,0.0,,,,,,,,,,,,,,2.0,,,,,2.0,17677600.0,,,5.0,5947200.0,,,3.0,,,,,3.0,388000.0,1.0,810000.0,1.0,189000.0,,
corp_1001710,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004845,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,80000.0,,,,,,,,,,,,,,,,,
corp_1001035,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001671,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000610,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004428,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000084,0.0,3.0,,,,,,,,,,,,,4.0,,,3.0,223877651.92,1.0,6739854.76,2.0,13037404.8,5.0,0.0,,,6.0,,,2.0,6599447.22,5.0,143603272.69,3.0,1300591.63,1.0,0.0,,
corp_1001356,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002944,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003312,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000527,0.0,4.0,,,,,,,,,,,,,5.0,,,2.0,229588723.0,1.0,298735500.3,2.0,61353600.0,,,1.0,4000.0,,,,,,,,,,,,,
corp_1001212,0.0,1.0,,,,,,,,,,,,,3.0,,,1.0,180.0,,,1.0,0.0,3.0,3488000.0,,,,,,,,,,,,,,,
corp_1003437,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,157036.0,,,6.0,6.0,3165300.0,32.0,17384210.0,23.0,12386911.0,25.0,8633820.0,28.0,11097160.15,,
corp_1003023,1.0,3.0,,,,,,,,,,,,,2.0,,,,,,,1.0,0.0,3.0,9660000.0,,,1.0,,,,,,,,,,,,
corp_1002831,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003085,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000736,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000751,0.0,,,,,,,,,,,,,,4.0,,,5.0,1960000.0,6.0,2430000.0,4.0,2190000.0,3.0,2580000.0,,,,,,,,,,,,,,,
corp_1003473,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003150,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001138,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1005022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003739,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003830,1.0,7.0,,,,,,,,,,,,,9.0,3.0,0.0,6.0,214782.3,10.0,14951077.0,7.0,10742320.0,8.0,23181960.0,1.0,0.0,1.0,,,,,,,,,,,,
corp_1004779,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000205,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003691,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001521,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001543,0.0,2.0,,,,,,,,,,,,,3.0,,,,,1.0,5134260.0,2.0,1880000.0,4.0,2440000.0,,,2.0,,,,,,,1.0,3650000.0,4.0,3343000.0,,
corp_1000424,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002732,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004720,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001473,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,
corp_1000771,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000118,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.0
corp_1004148,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000763,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000044,1.0,1.0,,,,,,,,,,,,,3.0,,,,,1.0,120000.0,1.0,170000.0,2.0,76160.0,,,1.0,,,,,,,,,2.0,13778000.0,,
corp_1003777,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000284,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,9665000.0,,,,,,,,,,,,,,,,,
corp_1000407,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002620,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,1260000.0,1.0,290700.0,,,2.0,96000.0
corp_1001798,0.0,4.0,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
corp_1003757,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000250,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004449,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000667,0.0,4.0,,,,,,,,,,,,,4.0,,,3.0,765480.0,,,2.0,786580.0,1.0,1568800.0,1.0,0.0,,,,,,,,,,,,,
corp_1004934,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,10371225.0,,,,,,,,,,,,,,,
corp_1001785,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003778,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003251,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000596,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001858,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004967,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003530,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000734,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004577,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000445,0.0,6.0,,,,,,,,,,,,,6.0,7.0,103814167.73,3.0,5965966.63,4.0,29320580.869999997,1.0,0.0,1.0,14159543.64,2.0,0.0,,,,,,,,,,,,,
corp_1003680,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,1.0,,,,,,,2.0,2890000.0,,,,
corp_1001731,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,2.0,5188000.0,2.0,1413400.0,,
corp_1000275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002386,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003097,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002892,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000539,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,3.0,2.0,566350.0,,,,,,,2.0,4980000.0,,
corp_1004154,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,6670000.0,,
corp_1000864,1.0,3.0,,,,,,,,,,,,,4.0,,,2.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,,,,,,,,,,,,,,,
corp_1004930,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004067,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001519,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001860,1.0,1.0,,,,,,,,,,,,,1.0,,,,,2.0,16244134.0,,,,,,,,,,,,,,,,,,,
corp_1002860,0.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,0.0,1.0,201038.6,,,5.0,1.0,1985600.0,5.0,5530500.0,6.0,15505589.0,4.0,6421800.0,16.0,8577490.0,,
corp_1002584,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002849,0.0,3.0,,,,,,,,,,,,,4.0,1.0,0.0,4.0,7607160.0,8.0,565000.0,,,2.0,0.0,,,,,,,,,,,,,,,
corp_1003048,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003917,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,
corp_1002053,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003402,0.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,2.0,0.0,,,1.0,,,,,,,,,2.0,1642095.0,,
corp_1004251,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003357,1.0,5.0,,,,,,,,,,,,,5.0,1.0,59000.0,,,,,2.0,4257800.0,4.0,0.0,4.0,0.0,,,,,,,,,,,,,
corp_1000613,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1003058,0.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,0.0,3.0,3.0,1488222.0,,,1.0,455000.0,,,,,,
corp_1002613,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003610,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000464,1.0,1.0,,,,,,,,,,,,,3.0,,,,,1.0,2451859.0,1.0,4138728.58,3.0,184025.0,,,9.0,4.0,11991384.53,4.0,2834409.6,11.0,23232498.0,2.0,2886000.0,10.0,48587181.6,3.0,0.0
corp_1002330,0.0,1.0,,,,,,,,,,,,,2.0,,,1.0,3390001.0,,,1.0,15199816.5,,,,,,,,,,,,,,,,,
corp_1003443,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,6.0,832000.0,,,4.0,,,,,2.0,7460000.0,2.0,3886400.0,,,,
corp_1002253,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000980,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003300,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1005002,1.0,3.0,,,,,,,,,,,,,4.0,,,,,2.0,22680000.0,1.0,0.0,3.0,0.0,2.0,0.0,,,,,,,,,,,,,
corp_1000451,1.0,7.0,,,,,,,,,,,,,11.0,10.0,1869800.0,14.0,3780000.0,15.0,266700.0,17.0,0.0,14.0,15341690.7,2.0,0.0,5.0,1.0,0.0,6.0,18862195.0,,,,,,,,
corp_1003677,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001066,1.0,7.0,,,,,,,,,,,,,8.0,17.0,0.0,33.0,2424385.92,32.0,11939897.01,38.0,7668160.149999999,19.0,12153779.9,1.0,0.0,,,,,,,,,,,,,
corp_1002049,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000746,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001681,1.0,2.0,,,,,,,,,,,,,5.0,2.0,0.0,,,1.0,2960600.0,1.0,13423900.0,2.0,95165842.0,,,,,,,,,,,,,,,
corp_1000900,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004771,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000702,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,0.0,5.0,1360000.0,9.0,802220.0,1.0,2925000.0,1.0,2124000000.0,,
corp_1002857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002291,1.0,2.0,,,,,,,,,,,,,3.0,,,,,2.0,14368192.0,2.0,20574532.0,2.0,0.0,,,,,,,,,,,,,,,
corp_1004864,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
corp_1004038,1.0,4.0,,,,,,,,,,,,,5.0,1.0,1620000.0,13.0,1494276.0,7.0,20661806.0,18.0,8365720.0,14.0,16788799.8,,,3.0,,,,,2.0,1458000.0,1.0,1822404.0,,,,
corp_1002902,0.0,1.0,,,,,,,,,,,,,5.0,,,2.0,397626060.0,3.0,417389108.26,4.0,393406233.45,8.0,1213506109.98,3.0,74500281.02,6.0,1.0,0.0,5.0,266556012.58999997,11.0,623784549.1,10.0,215249650.70999998,10.0,1044986763.99,1.0,0.0
corp_1001688,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004535,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003289,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,10192540.0,2.0,4034600.0,6.0,12068300.0,3.0,1274679.53,1.0,408600.0,,
corp_1003032,0.0,2.0,,,,,,,,,,,,,2.0,,,,,,,1.0,5277713.63,1.0,9650207.17,,,3.0,,,,,,,2.0,11746734.07,1.0,123500.0,,
corp_1002770,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002883,1.0,9.0,,,,,,,,,,,,,11.0,6.0,128000.0,12.0,11430213.92,20.0,34604934.0,27.0,530421600.0,16.0,163800000.0,3.0,0.0,,,,,,,,,,,,,
corp_1003623,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002863,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,0.0,18.0,0.0,6.0,0.0,,,,
corp_1004658,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003647,0.0,2.0,,,,,,,,,,,,,5.0,,,8.0,20631982837.0,1.0,1811100.0,7.0,16869354.0,4.0,3669025.0,1.0,0.0,,,,,,,,,,,,,
corp_1002203,1.0,3.0,,,,,,,,,,,,,3.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
corp_1004393,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1003414,0.0,2.0,,,,,,,,,,,,,6.0,1.0,0.0,1.0,0.0,3.0,9980000.0,2.0,169134075.0,2.0,0.0,,,6.0,,,2.0,30486149.11,2.0,5677736.2,2.0,33734352.0,5.0,54927320210.0,,
corp_1002273,1.0,7.0,,,,,,,,,,,,,8.0,1.0,0.0,21.0,10488604.2,12.0,0.0,13.0,4818668.0,23.0,0.0,,,1.0,1.0,1259818.0,,,,,,,,,,
corp_1004848,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,1260000.0,,
corp_1004973,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003704,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001477,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001536,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002249,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002604,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003425,1.0,,,,,,,,,,,,,,6.0,1.0,0.0,1.0,17131.05,,,3.0,0.0,2.0,3395040.0,,,2.0,,,,,,,1.0,0.0,,,,
